SITEYRID,SurveyVisitID,SurveyPeriod,SurveyDate,StartTime,StopTime,TotalHours,YBCUNum,TimeDetected,DetectionMethod,DetectionType,VocalType,NumCallsResponse,BehObs,Detection_X,Detection_Y,Detection_Lat,Detection_Long,Distance,Bearing,Corrected_X,Corrected_Y,Comments
189,1357,3,7/21/2023,5:26,7:48,2.5,2,5:44 AM,P,A,CN,0,NV,714955,3694135,,,,,714795,3694384,
189,1358,3,7/21/2023,5:26,7:48,2.5,1,5:52 AM,P,A,CN,1,NV,715254,3694139,,,,,715115,3694392,
189,1359,3,7/21/2023,5:26,7:48,2.5,1,6:21 AM,P,A,CO,5,NV,715386,3694623,,,,,715135,3694487,
189,1360,3,7/21/2023,5:26,7:48,2.5,2,6:58 AM,P,A,CN,5,NV,715076,3694802,,,,,714773,3694481,
189,1361,4,8/2/2023,5:35,7:49,2.5,1,5:57 AM,P,A,CN,5,NV,714852,3694133,,,,,715122,3694310,
189,1362,4,8/2/2023,5:35,7:49,2.5,1,6:11 AM,P,A,CN,0,NV,714852,3694133,,,,,715147,3694351,
189,1363,4,8/2/2023,5:35,7:49,2.5,4,7:18 AM,P,A,CN,5,NV,714835,3694911,,,,,714897,3694926,
190,1364,1,6/23/2023,5:33,7:26,1.88,1,6:30 AM,P,B,CN,5,FLY,725602,3850985,,,,,725595,3850984,
190,1365,2,7/7/2023,5:36,7:01,1.42,1,5:59 AM,P,A,CN,5,NV,725766,3850993,,,,,725390,3850958,
190,1366,3,7/19/2023,5:51,7:32,1.68,1,5:59 AM,P,A,CN,5,NV,756124,385775,,,,,726190,3850885,
190,1367,4,8/4/2023,5:55,7:36,1.68,,,,,,,,,,,,,,,,
191,1368,1,6/29/2023,5:21,8:29,3.1,,,,,,,,,,,,,,,,
191,1369,2,7/13/2023,5:42,8:15,2.6,1,5:28 AM,P,B,CN,1,"ST, FLY",503643,3679893,,,10,246,503633.8645,3679888.933,
191,1370,3,7/27/2023,5:42,8:15,2.6,,,,,,,,,,,,,,,,
191,1371,4,8/11/2023,5:27,7:50,2.6,,,,,,,,,,,,,,,,
192,1372,1,6/28/2023,5:25,8:01,2.4,,,,,,,,,,,,,,,,
192,1373,2,7/12/2023,5:36,8:05,2.7,,,,,,,,,,,,,,,,
192,1374,3,7/26/2023,5:21,7:49,2.5,,,,,,,,,,,,,,,,
192,1375,4,8/10/2023,5:22,8:26,2.1,,,,,,,,,,,,,,,,
193,1376,1,6/21/2023,6:30,9:49,3.3,,,,,,,,,,,,,,,,
193,1377,2,7/6/2023,5:28,9:24,3.9,1,7:00 AM,P,A,CN,1,,737357,3636850,,,,,737290,3636826,
193,1378,2,7/6/2023,5:28,9:24,3.9,2,7:45 AM,I,A,OT,,,737176,3636391,,,,,737185,3636446,
193,1379,2,7/6/2023,5:28,9:24,3.9,2,8:51 AM,I,A,OT,,,737176,3636391,,,,,737116,3636380,
193,1380,2,7/6/2023,5:28,9:24,3.9,3,8:00 AM,P,A,CN,2,,737049,3693146,,,,,736985,3636129,
193,1381,2,7/6/2023,5:28,9:24,3.9,3,8:30 AM,I,A,CN,,,737049,3693146,,,,,737011,3636141,
193,1382,3,7/18/2023,5:44,7:51,2.09,1,6:20 AM,P,A,CN,2,,737484,3637147,,,,,737419,3636999,
193,1383,3,7/18/2023,5:44,7:51,2.09,2,6:44 AM,P,A,OT,1,,737312,3636703,,,,,737386,3636639,
193,1384,3,7/18/2023,5:44,7:51,2.09,3,7:48 AM,P,A,CN,3,,737052,3636172,,,,,737102,3636098,
193,1385,4,8/1/2023,5:50,8:14,2.34,1,6:44 AM,P,A,CN,1,,737407,3636874,,,,,737354,3636847,
193,1386,4,8/1/2023,5:50,8:14,2.34,2,8:10 AM,P,V,,1,FLY,736995,3636046,,,,,736992,3636042,
193,1387,4,8/1/2023,5:50,8:14,2.34,2,8:11 AM,P,V,,1,FLY,736995,3636046,,,,,736993,3636053,
194,1388,1,6/21/2023,5:55,10:24,4.5,1,7:16 AM,P,A,CN,3,NV,736265.947,3635931.821,,,,,736242,3635884,
194,1389,2,7/6/2023,5:19,9:06,4,1,6:08 AM,P,A,CN,4,NV,736728,3635558,,,,,736697,3635618,
194,1390,2,7/6/2023,5:19,9:06,4,1,6:18 AM,P,A,CN,4,NV,736452,3635439,,,,,736392,3635452,
194,1391,2,7/6/2023,5:19,9:06,4,1,6:27 AM,P,A,CN,1,NV,736150,3635256,,,,,736132,3635309,
194,1392,2,7/6/2023,5:19,9:06,4,2,5:29 AM,P,A,CN,3,NV,737231,3636015,,,,,737144,3636036,
194,1393,2,7/6/2023,5:19,9:06,4,3,7:16 AM,P,A,CN,2,NV,735551,3635600,,,,,735590,3635567,
194,1394,2,7/6/2023,5:19,9:06,4,3,7:20 AM,I,A,CN,0,NV,735551,3635600,,,,,735640,3635570,
194,1395,3,7/25/2023,5:28,9:08,3.5,1,8:35 AM,P,A,CN,2,NV,736464,3636059,,,,,736501,3635989,
194,1396,4,8/1/2023,5:23,9:21,4,1,6:49 AM,P,A,CN,5,NV,736333,3635356,,,,,736187,3635412,
194,1397,4,8/1/2023,5:23,9:21,4,1,8:22 AM,P,A,CN,3,NV,736118,3635838,,,,,735101,3635613,
195,1398,1,6/21/2023,5:44,9:10,3.5,1,9:06 AM,P,B,CN,3,FLY,737319,3638976,,,,,737319,3638976,
195,1399,1,6/21/2023,5:44,9:10,3.5,1,9:08 AM,P,V,,3,FLY,737319,3638976,,,,,737319,3638976,
195,1400,2,7/6/2023,5:34,9:34,4,,,,,,,,,,,,,,,,
195,1401,3,4/18/2023,5:20,7:49,4.75,1,5:45 AM,P,A,CN,1,NV,737024,3639053,,,,,737024,3639053,
195,1402,3,4/18/2023,5:20,7:49,4.75,2,7:27 AM,P,B,CN,5,FLY,737414,3638892,,,,,737414,3638892,
195,1403,3,4/18/2023,5:20,7:49,4.75,3,7:47 AM,P,A,CN,1,NV,737122,3638036,,,,,737122,3638036,
195,1404,4,8/1/2023,5:34,8:58,3.5,,,,,,,,,,,,,,,,
196,1405,1,6/19/2022,4:59,11:00,16.1,1,9:07 AM,I,A,CN,0,NV,432955,3769545,,,100,50,433032,3769609,
196,1406,1,6/19/2022,4:59,11:00,16.1,2,7:07 AM,P,A,CN,2,NV,432532,3766518,,,150,50,432647,3765614,
196,1407,1,6/19/2022,4:59,11:00,16.1,3,9:56 AM,P,A,CO,4,NV,431602,3764834,,,30,275,431572,3764837,
196,1408,1,6/19/2022,4:59,11:00,16.1,4,10:32 AM,P,V,OT,4,FLY,431389,3765397,,,70,250,431323,3765373,
196,1409,2,7/2/2022,5:15,11:00,15.3,1,5:32 AM,P,B,CO,2,NV,434104,3770475,,,20,285,434085,3770480,
196,1410,2,7/2/2022,5:15,11:00,15.3,2,5:38 AM,I,A,CO,0,NV,434100,3770475,,,50,340,434086,3770522,
196,1411,2,7/2/2022,5:15,11:00,15.3,3,6:25 AM,P,A,CN,3,NV,433554,3770230,,,80,45,433611,3770287,
196,1412,2,7/2/2022,5:15,11:00,15.3,4,6:47 AM,P,A,CN,3,NV,433223,3769860,,,80,240,433154,3769820,
196,1413,2,7/2/2022,5:15,11:00,15.3,5,7:28 AM,P,A,CN,3,NV,432873,3769243,,,80,325,432827,3769309,
196,1414,3,6/19/2022,5:05,10:15,14.9,1,8:35 AM,I,A,CN,0,NV,431532,3765552,,,100,220,431468,3765475,
196,1415,3,6/19/2022,5:05,10:15,14.9,2,7:35 AM,P,V,OT,4,ST,433099,3769637,,,80,15,433120,3769714,
196,1416,3,6/19/2022,5:05,10:15,14.9,3,6:45 AM,P,B,CN,2,FLC,432206,3766601,,,50,45,432241,3766636,
196,1417,3,6/19/2022,5:05,10:15,14.9,4,7:15 AM,P,A,CN,1,NV,431707,3765552,,,80,15,431728,3765629,
196,1418,3,6/19/2022,5:05,10:15,14.9,5,7:32 AM,I,A,AL,0,NV,431464,3766416,,,20,280,431444,3766419,
196,1419,4,6/19/2022,5:15,11:00,10.1,1,7:35 AM,I,V,OT,0,"ST, FLY",432762,3768896,,,10,30,432767,3768905,
196,1420,4,6/19/2022,5:15,11:00,10.1,2,7:37 AM,I,B,CN,0,ST,432762,3768884,,,15,60,432775,3768892,
196,1421,4,6/19/2022,5:15,11:00,10.1,3,5:12 AM,I,A,CN,0,NV,732879,3767226,,,50,60,432922,3767251,
196,1422,4,6/19/2022,5:15,11:00,10.1,4,7:07 AM,P,A,CO,4,NV,432216,3766588,,,100,260,432118,3766571,
197,1423,1,6/23/2023,5:00,7:01,2.1,1,5:29 AM,P,A,CN,4,,571715,3577982,,,100,317,571663.4962,3578067.717,
197,1424,1,6/23/2023,5:00,7:01,2.1,2,5:47 AM,P,A,CN,4,,571496,3578313,,,75,220,571436.8992,3578266.825,
197,1425,1,6/23/2023,5:00,7:01,2.1,3,6:11 AM,P,B,CN,1,,571140,3578513,,,40,85,571179.7018,3578508.125,
197,1426,1,6/23/2023,5:00,7:01,2.1,4,6:31 AM,P,A,CN,1,,570847,3578590,,,60,230,570794.0231,3578561.832,
197,1427,2,7/8/2023,5:05,6:15,1.17,1,5:08 AM,P,A,CN,3,,571639,3577788,,,75,130,571685.1746,3577728.899,
197,1428,2,7/8/2023,5:05,6:15,1.17,2,5:37 AM,P,A,CN,3,,571614,3578201,,,150,303,571507.934,3578307.066,
197,1429,2,7/8/2023,5:05,6:15,1.17,3,5:50 AM,I,B,CO,0,VEX,571274,3578502,,,100,104,571363.8794,3578458.163,
197,1430,2,7/8/2023,5:05,6:15,1.17,4,5:50 AM,I,B,CN,,VEX,571274,3578502,,,,,571274,3578502,
197,1431,2,7/8/2023,5:05,6:15,1.17,5,5:54 AM,I,B,CN,0,VEX,571274,357502,,,100,284,571184.1206,357545.8371,
197,1432,2,7/8/2023,5:05,6:15,1.17,6,6:14 AM,P,A,CN,1,,570886,3578591,,,150,285,570752.349,3578659.099,
197,1433,3,7/21/2023,5:05,7:22,2.28,1,6:01 AM,P,A,CN,3,,571646,3598181,,,50,245,571597.2815,3598169.752,
197,1434,3,7/21/2023,5:05,7:22,2.28,2,6:02 AM,,A,CN,,,571646,3578181,,,75,300,571590.2641,3578231.185,
197,1435,3,7/21/2023,5:05,7:22,2.28,3,6:06 AM,,A,CN,,,571646,3578181,,,150,300,571534.5283,3578281.37,
197,1436,3,7/21/2023,5:05,7:22,2.28,4,6:43 AM,P,A,CN,4,,571304,3578446,,,200,150,571365.8034,3578255.789,
197,1437,3,7/21/2023,5:05,7:22,2.28,5,6:52 AM,U,V,,,,571240,3578526,,,,,571240,3578526,
197,1438,4,8/4/2023,5:35,7:20,1.75,1,6:00 AM,P,A,AL,1,,571720,3577976,,,150,345,571712.1496,3578125.794,
197,1439,4,8/4/2023,5:35,7:20,1.75,2,6:00 AM,I,A,CN,,VEX,571720,3577976,,,100,111,571803.8671,3577921.536,
197,1440,4,8/4/2023,5:35,7:20,1.75,3,6:03 AM,I,B,AL,,,571720,3577976,,,100,306,571653.0869,3578050.314,
197,1441,4,8/4/2023,5:35,7:20,1.75,4,6:15 AM,P,A,CN,1,,571373,3598258,,,200,80,571572.8782,3598251.02,
197,1442,5,8/15/2023,5:29,7:20,1.82,1,6:24 AM,P,A,CN,1,,571580,3578213,,,30,140,571594.0841,3578186.512,
197,1443,5,8/15/2023,5:29,7:20,1.82,2,6:51 AM,P,A,CN,3,,571305,3578438,,,100,80,571404.9391,3578434.51,
198,1444,1,6/22/2023,5:03,10:21,5.3,1,5:31 AM,P,A,CN,1,,564775,3562347,,,175,142,564851.715,3562189.711,
198,1445,1,6/22/2023,5:03,10:21,5.3,2,5:51 AM,P,A,CN,1,,565092,3561999,,,75,290,565028.3964,3562038.744,
198,1446,1,6/22/2023,5:03,10:21,5.3,3,5:58 AM,I,B,CN,0,,565094,3561982,,,60,85,565153.5528,3561974.688,
198,1447,1,6/22/2023,5:03,10:21,5.3,4,7:25 AM,P,A,CN,3,,565903,3561156,,,50,265,565853.3727,3561162.093,
198,1448,1,6/22/2023,5:03,10:21,5.3,5,8:56 AM,P,A,CN,2,,566486,3560875,,,300,270,566192.5557,3560937.374,
198,1449,1,6/22/2023,5:03,10:21,5.3,6,9:16 AM,I,A,CN,0,,566117,3561147,,,150,260,565967.0914,3561152.235,
198,1450,1,6/22/2023,5:03,10:21,5.3,7,9:50 AM,P,A,CN,3,,565490,3561600,,,100,220,565411.1989,3561538.434,
198,1451,2,7/4/2023,5:10,8:03,2.88,1,5:12 AM,P,A,CN,2,,564707,3562628,,,50,105,564751.5503,3562605.3,
198,1452,2,7/4/2023,5:10,8:03,2.88,2,5:23 AM,I,A,CN,0,,564763,3562494,,,60,260,564703.0366,3562496.094,
198,1453,2,7/4/2023,5:10,8:03,2.88,3,5:23 AM,I,A,CN,0,,564763,3562494,,,100,210,564696.0869,3562419.686,
198,1454,2,7/4/2023,5:10,8:03,2.88,4,5:29 AM,I,B,CO,0,"VEX,COP",564763,3562494,,,30,90,564792.3444,3562487.763,
198,1455,2,7/4/2023,5:10,8:03,2.88,5,5:58 AM,P,A,CN,2,,565031,3562067,,,90,180,565012.2879,3561978.967,
198,1456,2,7/4/2023,5:10,8:03,2.88,6,6:09 AM,I,A,CN,0,,565216,3561807,,,40,260,565176.0244,3561808.396,
198,1457,2,7/4/2023,5:10,8:03,2.88,7,6:22 AM,P,A,AL,2,,565437,3561602,,,50,200,565410.504,3561559.598,
198,1458,2,7/4/2023,5:10,8:03,2.88,8,7:46 AM,I,B,CO,0,,566163,3560770,,,15,240,566148.7342,3560765.365,
198,1459,2,7/4/2023,5:10,8:03,2.88,9,7:48 AM,I,A,CO,0,,566163,3560770,,,80,160,566174,3560691,
198,1460,3,7/20/2023,5:00,7:55,2.92,1,5:15 AM,P,A,CN,2,,564759,3562548,,,100,210,564692.0869,3562473.686,
198,1461,3,7/20/2023,5:00,7:55,2.92,2,5:27 AM,P,A,CN,1,,564929,3562184,,,30,240,564900.4683,3562174.729,
198,1462,3,7/20/2023,5:00,7:55,2.92,3,5:39 AM,P,A,CN,2,,565125,3561955,,,130,155,565154.2436,3561828.332,
198,1463,3,7/20/2023,5:00,7:55,2.92,4,7:31 AM,P,A,CN,2,,566141,3560869,,,40,330,566128.6393,3560907.042,
198,1464,3,7/20/2023,5:00,7:55,2.92,5,7:31 AM,,A,CN,0,,566141,3560869,,,,,566141,3560869,
198,1465,4,8/2/2023,5:07,8:18,3.18,1,5:22 AM,P,A,CN,1,,564758,3562546,,,200,130,564881.1323,3562388.398,
198,1466,4,8/2/2023,5:07,8:18,3.18,2,5:38 AM,P,A,CN,1,,565001,3562112,,,50,60,565048.5528,3562127.451,
198,1467,4,8/2/2023,5:07,8:18,3.18,3,7:52 AM,P,A,CN,5,,566115,3561018,,,30,255,566085.0411,3561016.43,
199,1468,1,6/21/2023,4:40,10:12,5.5,1,6:05 AM,P,A,CO,2,,566806,3556574,,,50,118,566844.3022,3556541.861,
199,1469,1,6/21/2023,4:40,10:12,5.5,2,6:16 AM,P,A,CN,1,,566806,9556574,,,85,152,566829.4292,9556492.293,
199,1470,1,6/21/2023,4:40,10:12,5.5,3,6:32 AM,P,A,CN,3,,566318,3557532,,,30,203,566300.7927,3557507.425,
199,1471,1,6/21/2023,4:40,10:12,5.5,4,7:12 AM,I,A,CN,0,,565914,3558042,,,50,336,565903.6044,3558090.907,
199,1472,1,6/21/2023,4:40,10:12,5.5,5,7:41 AM,P,V,,2,,566192,3558399,,,10,112,566200.2904,3558393.408,
199,1473,1,6/21/2023,4:40,10:12,5.5,6,8:10 AM,P,A,CN,1,,566488,3558675,,,30,350,566489.047,3558704.982,
199,1474,1,6/21/2023,4:40,10:12,5.5,7,8:51 AM,P,B,CN,1,,566264,3559146,,,50,350,566265.745,3559195.97,
199,1475,1,6/21/2023,4:40,10:12,5.5,8,9:27 AM,P,A,CN,2,,566378,3559688,,,60,332,566361.4618,3559745.676,
199,1476,1,6/21/2023,4:40,10:12,5.5,9,9:38 AM,I,A,CN,0,,566366,3560050,,,65,98,566427,3560028,
199,1477,1,6/21/2023,4:40,10:12,5.5,10,10:01 AM,I,V,,0,,566334,3560449,,,20,185,566328,3560430,
199,1478,2,7/3/2023,5:00,10:17,5.3,1,5:03 AM,P,A,CON,3,,566991,3556473,,,60,150,567009.541,3556415.937,
199,1479,2,7/3/2023,5:00,10:17,5.3,2,6:03 AM,P,A,COO,5,,566480,3556922,,,80,275,566403.4956,3556945.39,
199,1480,2,7/3/2023,5:00,10:17,5.3,3,6:45 AM,P,A,CON,1,,566267,3557227,,,200,10,566341.9213,3557412.437,
199,1481,2,7/3/2023,5:00,10:17,5.3,4,7:02 AM,P,A,CON,2,,566108,3557701,,,90,302,566043.2594,3557763.519,
199,1482,2,7/3/2023,5:00,10:17,5.3,5,7:45 AM,P,B,CON,3,,566067,3558292,,,85,15,566105.5892,3558367.736,
199,1483,2,7/3/2023,5:00,10:17,5.3,6,8:13 AM,P,B,,2,,566427,3558619,,,60,55,566482.2303,3558642.444,
199,1484,2,7/3/2023,5:00,10:17,5.3,7,8:31 AM,P,B,AL,1,,566336,3558968,,,30,325,566324.2781,3558995.615,
199,1485,2,7/3/2023,5:00,10:17,5.3,8,9:32 AM,P,A,CON,,,566336,3558968,,,90,330,566308.1885,3559053.595,
199,1486,2,7/3/2023,5:00,10:17,5.3,9,8:51 AM,P,A,CON,2,,566232,3559343,,,15,120,566243,3559333,
199,1487,2,7/3/2023,5:00,10:17,5.3,10,9:04 AM,P,A,CON,2,,566366,3559617,,,80,190,566336,3559543,
199,1488,2,7/3/2023,5:00,10:17,5.3,11,9:05 AM,P,B,CON,,,566366,3559617,,,20,245,566347,3559613,
199,1489,2,7/3/2023,5:00,10:17,5.3,12,10:05 AM,P,A,CON,2,,566348,3560422,,,75,20,566388,3560486,
199,1490,3,7/17/2023,4:54,10:47,5.9,1,4:57 AM,P,A,CN,1,,566993,3556473,,,30,250,566963.292,3556468.825,
199,1491,3,7/17/2023,4:54,10:47,5.9,2,7:08 AM,I,A,CN,,,566390,3557453,,,300,60,566675.317,3557545.705,
199,1492,3,7/17/2023,4:54,10:47,5.9,3,8:08 AM,P,B,CO,5,,565921,3558109,,,20,235,565902.5899,3558101.185,
199,1493,3,7/17/2023,4:54,10:47,5.9,4,9:03 AM,P,B,,1,EF,566491,3558681,,,0,0,566491,3558681,
199,1494,3,7/17/2023,4:54,10:47,5.9,5,9:08 AM,P,B,,,,566491,3558681,,,40,260,566451.0244,3558682.396,
199,1495,3,7/17/2023,4:54,10:47,5.9,6,9:09 AM,P,B,,,,566491,3558681,,,70,65,566559.2059,3558696.747,
199,1496,3,7/17/2023,4:54,10:47,5.9,7,9:44 AM,P,V,,,EF,566240,3559203,,,,,566240,3559203,
199,1497,3,7/17/2023,4:54,10:47,5.9,8,9:46 AM,P,A,AL,,,566240,3559203,,,30,160,566244.1752,3559173.292,
199,1498,3,7/17/2023,4:54,10:47,5.9,9,10:02 AM,P,A,CN,3,,566300,3559500,,,125,60,566419,3559539,
199,1499,3,7/17/2023,4:54,10:47,5.9,10,10:06 AM,I,A,CN,0,,566358,3559600,,,100,95,566454,3559571,
199,1500,3,7/17/2023,4:54,10:47,5.9,11,10:10 AM,I,A,CN,0,VEX,566371,3559621,,,175,355,566392,3559795,
199,1501,3,7/17/2023,4:54,10:47,5.9,12,10:25 AM,P,A,CN,3,,566366,3560098,,,130,50,566481,3560159,
199,1502,3,7/17/2023,4:54,10:47,5.9,13,10:31 AM,I,B,CN,0,,566372,3560332,,,30,10,566383,3560360,
199,1503,4,7/31/2023,5:08,10:53,5.75,1,7:28 AM,P,A,CN,4,,566315,3557340,,,50,270,566266.0926,3557350.396,
199,1504,4,7/31/2023,5:08,10:53,5.75,2,7:38 AM,I,A,CN,0,,566195,3557611,,,175,170,566188.8926,3557436.107,
199,1505,4,7/31/2023,5:08,10:53,5.75,3,7:55 AM,P,A,AL,3,,566047,3557780,,,40,130,566071.6265,3557748.48,
199,1506,4,7/31/2023,5:08,10:53,5.75,4,8:52 AM,P,B,"CN, CO",3,,566211,3558415,,,50,70,566260.5134,3558421.959,
199,1507,4,7/31/2023,5:08,10:53,5.75,5,9:42 AM,I,B,CO,0,,566365,3558894,,,20,140,566374.3894,3558876.341,
199,1508,4,7/31/2023,5:08,10:53,5.75,6,9:50 AM,I,B,AL,0,VEX,566365,3558894,,,0,0,566365,3558894,
199,1509,4,7/31/2023,5:08,10:53,5.75,7,10:32 AM,P,V,CO,3,,566291,3559482,,,40,350,566292.396,3559521.976,
199,1510,5,8/13/2023,5:30,10:58,5.5,1,7:47 AM,I,A,CO,0,,566226,3557591,,,30,120,566248.2943,3557570.926,
199,1511,5,8/13/2023,5:30,10:58,5.5,2,8:17 AM,P,A,CN,2,,565910,3558081,,,60,20,565941.7952,3558131.883,
199,1512,5,8/13/2023,5:30,10:58,5.5,3,8:31 AM,P,A,CN,2,,566147,3558354,,,25,310,566131.6085,3558373.7,
200,1513,1,6/22/2023,5:03,7:22,2.3,1,5:48 AM,P,A,CN,1,,556879.5,3637818.55,,,100,152,556926.4472,3637730.255,
200,1514,1,6/22/2023,5:03,7:22,2.3,2,6:06 AM,I,A,CN,0,,557294.8,3637682.14,,,100,120,557381.4025,3637632.14,
200,1515,1,6/22/2023,5:03,7:22,2.3,3,6:29 AM,P,A,AL,2,,557778.3,3637680.75,,,100,130,557854.9044,3637616.471,
200,1516,1,6/22/2023,5:03,7:22,2.3,4,6:57 AM,P,A,CO,1,,558280,3637368.07,,,75,307,558220.1023,3637413.206,
200,1517,1,6/22/2023,5:03,7:22,2.3,5,7:11 AM,I,A,CN,0,,558529.3,3637237.723,,,125,104,558650.587,3637207.483,
200,1518,1,6/22/2023,5:03,7:22,2.3,6,7:20 AM,P,A,CN,1,,558910,3637049.632,,,175,240,558758.4456,3636962.132,
200,1519,2,7/7/2023,5:01,7:30,2.5,1,5:02 AM,P,A,CN,1,,559100,3636985,,,50,138,559133.4565,3636947.843,
200,1520,2,7/7/2023,5:01,7:30,2.5,2,5:11 AM,P,A,CN,1,,558861,3637060,,,150,290,558720.0461,3637111.303,
200,1521,2,7/7/2023,5:01,7:30,2.5,3,5:23 AM,P,A,"CN, CO",1,,558440,3637218,,,80,330,558400,3637287.282,
200,1522,2,7/7/2023,5:01,7:30,2.5,4,5:26 AM,P,A,CN,0,VEX,558440,3637218,,,100,123,558523.8671,3637163.536,
200,1523,2,7/7/2023,5:01,7:30,2.5,5,5:43 AM,P,A,CN,5,,558174,3637452,,,75,266,558099.1827,3637446.768,
200,1524,2,7/7/2023,5:01,7:30,2.5,6,5:59 AM,P,A,CN,3,,557832,3637658,,,100,295,557741.3692,3637700.262,
200,1525,2,7/7/2023,5:01,7:30,2.5,7,6:20 AM,P,A,CN,5,,557428,3637703,,,75,250,557357.5231,3637677.348,
200,1526,2,7/7/2023,5:01,7:30,2.5,8,6:31 AM,I,B,CN,0,,557053,3637723,,,,,557053,3637723,
200,1527,2,7/7/2023,5:01,7:30,2.5,9,6:31 AM,I,A,CN,0,,557053,3637723,,,50,85,557103,3637727,
200,1528,2,7/7/2023,5:01,7:30,2.5,10,6:53 AM,P,B,CN,1,VEX,556859,3637977,,,30,335,556846,3638004,
200,1529,2,7/7/2023,5:01,7:30,2.5,11,6:53 AM,P,V,,,,556859,3637977,,,,,556859,3637977,
200,1530,2,7/7/2023,5:01,7:30,2.5,11,7:21 AM,P,B,CN,5,,556562,3637992,,,200,64,556742,3638080,
200,1531,2,7/7/2023,5:01,7:30,2.5,12,7:23 AM,P,B,CO,5,,556562,3637992,,,150,246,556425,3637931,
200,1532,2,7/7/2023,5:01,7:30,2.5,11,7:23 AM,P,A,CN,5,,556562,3637992,,,150,22,556618,3638131,
200,1533,2,7/7/2023,5:01,7:30,2.5,12,7:23 AM,P,A,CO,5,,556562,3637992,,,120,324,556491,3638089,
200,1534,2,7/7/2023,5:01,7:30,2.5,12,7:26 AM,P,B,CO,5,,556562,3637992,,,50,74,556610,3638006,
200,1535,3,7/20/2023,5:23,7:23,2,1,5:27 AM,I,A,CO,0,,556504,3637992.884,,,75,15,556523.4114,3638065.328,
200,1536,3,7/20/2023,5:23,7:23,2,2,5:30 AM,P,A,CN,1,,556857.1,3638040.477,,,150,273,556707.3056,3638048.327,
200,1537,3,7/20/2023,5:23,7:23,2,3,5:43 AM,P,A,CN,1,,556857.1,3638040.477,,,75,104,556929.8722,3638022.333,
200,1538,3,7/20/2023,5:23,7:23,2,4,5:54 AM,P,A,CN,2,,556977.1,3637785.405,,,100,245,556886.4692,3637743.143,
200,1539,3,7/20/2023,5:23,7:23,2,5,6:07 AM,I,A,CN,0,,557268.3,3637677.667,,,125,292,557152.402,3637724.493,
200,1540,3,7/20/2023,5:23,7:23,2,6,6:24 AM,P,A,CN,1,,557616.7,3637686.789,,,75,151,557653.0607,3637621.193,
200,1541,3,7/20/2023,5:23,7:23,2,7,6:33 AM,P,A,CN,1,,557944.5,3637627.621,,,75,189,557932.7674,3637553.544,
200,1542,3,7/20/2023,5:23,7:23,2,8,6:52 AM,P,A,CN,2,,558278.2,3637353.089,,,200,65,558459.4616,3637437.613,
200,1543,3,7/20/2023,5:23,7:23,2,9,7:03 AM,I,A,CN,0,,558644.1,3637192.395,,,175,259,558472,3637159,
200,1544,3,7/20/2023,5:23,7:23,2,10,7:14 AM,P,A,CN,1,,558887.8,3637049.721,,,75,145,558931,3636988,
200,1545,3,7/20/2023,5:23,7:23,2,11,7:14 AM,P,A,CN,1,,558887.8,3637049.721,,,50,110,558935,3637033,
200,1546,4,8/3/2023,5:23,7:53,2.5,1,5:27 AM,P,A,CN,2,,556497,3637990,,,50,300,556453.6987,3638015,
200,1547,4,8/3/2023,5:23,7:53,2.5,2,5:48 AM,P,B,CN,5,EF,556847,3638020,,,50,45,556882.3553,3638055.355,
200,1548,4,8/3/2023,5:23,7:53,2.5,3,5:50 AM,I,A,CN,0,,556847,3638020,,,150,276,556697.8217,3638035.679,
200,1549,4,8/3/2023,5:23,7:53,2.5,4,5:54 AM,I,B,CN,0,EF,556847,3638020,,,50,45,556882.3553,3638055.355,
200,1550,4,8/3/2023,5:23,7:53,2.5,5,6:05 AM,P,A,CN,1,,556965,3637742,,,100,63,557054.1007,3637787.399,
200,1551,4,8/3/2023,5:23,7:53,2.5,6,6:19 AM,P,B,CN,1,,557366,3637696,,,25,52,557385.7003,3637711.392,
200,1552,4,8/3/2023,5:23,7:53,2.5,7,6:34 AM,P,A,CN,2,,557670,3637691,,,100,250,557576.0307,3637656.798,
200,1553,4,8/3/2023,5:23,7:53,2.5,8,6:45 AM,P,A,CN,4,,557918,3637636,,,150,288,557775.3415,3637682.353,
200,1554,4,8/3/2023,5:23,7:53,2.5,9,6:56 AM,I,A,CN,0,,558251,3637377,,,60,267,558191,3637374,
200,1555,4,8/3/2023,5:23,7:53,2.5,10,7:07 AM,P,V,,2,,558500,3637210,,,10,,558500,3637220,
200,1556,4,8/3/2023,5:23,7:53,2.5,11,7:22 AM,P,A,CN,5,,558780,3637090,,,175,3,558789,3637265,
200,1557,4,8/3/2023,5:23,7:53,2.5,12,7:32 AM,P,A,CN,1,,559061,3637008,,,125,253,558941,3636971,
201,1558,1,6/29/2023,4:55,8:08,3.2,1,6:03 AM,P,V,,3,"FL, PE",522236.8,3488724,,,25,38,522252.1915,3488743.7,
201,1559,1,6/29/2023,4:55,8:08,3.2,1,6:04 AM,I,A,CN,,,522236.8,3488724,,,100,142,522298.3661,3488645.199,
201,1560,1,6/29/2023,4:55,8:08,3.2,2,6:45 AM,O,V,,3,"FL, PE",521894.9,3488087.08,,,,,521894.9,3488087.08,
201,1561,1,6/29/2023,4:55,8:08,3.2,3,7:37 AM,P,A,"CO, CN",3,,521174.8,3488011.33,,,30,100,521204.3442,3488006.121,
